,Latitude,Longitude
278,55.66127075336482,37.7971553014301
279,55.59469257444451,37.63641720647229
280,55.77866035986628,37.54653762228869
281,55.57928920399456,37.626173801254076
282,55.84247694432099,37.508857545768564
283,55.75291004011374,37.42447484808126
284,55.594107825747095,37.646998799457144
285,55.715249539118076,37.48439953475337
286,55.75632057062518,37.54344485578042
287,55.8714246954674,37.4729862306811
288,55.77140741099094,37.34847764366896
289,55.693258171555385,37.43404619223895
290,55.879216935719235,37.39996760435412
291,55.55680648978329,37.58461214839037
292,55.729053988621295,37.49578263589997
293,55.63537736137922,37.73507471686811
294,55.887220287347056,37.40344668206564
295,55.75004359180285,37.40741418445692
296,55.788183856399975,37.71368948408477
297,55.63268749684716,37.542429181087925
298,55.82017237698078,37.817540652459435
299,55.83571503592896,37.588888527982455
300,55.74358436904319,37.390887015443475
301,55.65697739790073,37.839406005622024
302,55.74734461061487,37.41287076612697
303,55.547873955164285,37.568157893492085
304,55.78187718295696,37.832420211013144
305,55.65282484139148,37.54641028193988
306,55.611637054507774,37.55000358705597
307,55.82824916345824,37.584160176547144
308,55.90415460968469,37.57587405600445
309,55.80108506458127,37.3995962825954
310,55.79063564263083,37.82552889787111
311,55.51374241429641,37.55146259798812
312,55.666666518614306,37.48347451563746
313,55.735152627894955,37.57339554587368
314,55.84408501147733,37.75068304917765
315,55.72293431998472,37.55733583681042
316,55.70863087460274,37.39996309578021
317,55.587898128071885,37.55609798633529
318,55.78998622528033,37.808578809261704
319,55.681631610541544,37.82692259201059
320,55.824973190823485,37.7365824676287
321,55.836838423685975,37.80355920573789
322,55.83551755234222,37.513875950335006
323,55.70789398798472,37.5335531641301
324,55.52933394878171,37.57821214699494
325,55.603329623968634,37.659586050529455
326,55.59085939124944,37.589494552904036
327,55.86460753634769,37.735142727980254
328,55.72375504241691,37.49218266484081
329,55.852380083555595,37.74148637850961
330,55.71606794366103,37.48043258616128
331,55.61791029394331,37.75449223569306
332,55.665098970921555,37.63568210054358
333,55.68326551912538,37.33457196627227
334,55.85351240193113,37.575283606941454
335,55.772235842051835,37.70374063241003
336,55.86260130981883,37.44822274909646
337,55.81156723176377,37.70458655999907
338,55.57946816621719,37.62921936561476
339,55.70782071291838,37.58845028666454
340,55.73042367076599,37.52912004169682
341,55.831417633543836,37.62575552803788
342,55.70374930168737,37.58691297762274
343,55.938079925827445,37.37114003577237
344,55.77605150336452,37.662238714249106
345,55.73487013073646,37.472110388702916
346,55.83937842955278,37.511152078666136
347,55.85368513040163,37.4380986178444
348,55.766785502387485,37.44614526489073
349,55.79557494111057,37.66310860927374
350,55.70370459699187,37.41922515836402
351,55.93600662008499,37.35278406205375
352,55.51975016365281,37.56502091029147
353,55.574954855606265,37.58745168589087
354,55.87084556341264,37.62163047585978
355,55.86590691281039,37.66603901956373
356,55.70734154719768,37.8586514466813
357,55.6503064413447,37.71491142676387
358,55.726823503691385,37.74626840687044
359,55.89604096379427,37.5158628996644
360,55.77657786880612,37.83053134375837
361,55.63181167654742,37.64638503815693
362,55.86829591046522,37.57018367605497
363,55.583106656736575,37.59075795623455
364,55.895719501088806,37.54539178505876
365,55.544175269312056,37.51353484043731
366,55.7646179598088,37.66309450697307
367,55.67955600867773,37.96341776231814
368,55.72608048389551,37.70280996134704
369,55.68536174180782,37.947725542968556
370,55.66740584364795,37.675544394296224
371,55.70677285355466,37.94824281374185
372,55.85081706859161,37.587388875059524
373,55.73970433499518,37.657939185455184
374,55.790177609223456,37.38616039670624
375,55.82719969983867,37.65351722430851
376,55.72706057243947,37.434549531589305
377,55.731893638480926,37.717527192547934
378,55.77479330019279,37.41957159426213
379,55.689166188766066,37.93810094926909
380,55.70641573023834,37.82666352779209
381,55.75233547787956,37.69679919690611
382,55.73936608057508,37.652736249973515
383,55.690868620436035,37.586540268822
384,55.618265362769925,37.51284397170368
385,55.7195123953503,37.834590512206404
386,55.70512303977121,37.88148212146467
387,55.74359959262869,37.67907390885898
388,55.63243853261348,37.63132186475799
389,55.727206432814796,37.80005461705426
390,55.667858769420945,37.487791431508256
391,55.86333031725818,37.36201768080793
392,55.768799140251225,37.82896830792897
393,55.8390343294106,37.35062852170302
394,55.6425690070199,37.603494610837345
395,55.66503897818474,37.52961690439375
396,55.761420201477925,37.46332754081179
397,55.744684149005145,37.374483751541874
398,55.732189751783245,37.40085162411502
399,55.64923566944087,37.75112023420412
400,55.878680152400264,37.61293899722066
401,55.84906428523727,37.511981199882996
402,55.62943484199991,37.654168231063075
403,55.71520719543692,37.81552479665664
404,55.803385436943756,37.81382147972526
405,55.858452212297195,37.57088232095713
406,55.655526950506186,37.759604384879395
407,55.84631754793062,37.66633937454961
408,55.84552727183213,37.6153683468106
409,55.86257542031269,37.55877711526419
410,55.858969623713506,37.678108321318156
411,55.8790356379978,37.57867395176875
412,55.71489929395812,37.93303892273156
413,55.621650723292014,37.57836701746048
414,55.83301484197331,37.75418392475156
415,55.95076146041862,37.36073559850643
416,55.74140710594417,37.379606332588274
417,55.613184633242966,37.71865101057265
418,55.86077175986645,37.76604259619015
419,55.542812591748756,37.54980093058997
420,55.581210370439514,37.58162108900221
421,55.74607254274556,37.45102576883981
422,55.77068907676535,37.65378289924558
423,55.648883312143305,37.48944656772013
424,55.63180976861771,37.70528734952598
425,55.800020838322624,37.51043974316244
426,55.692195054575365,37.78502137974043
427,55.642544156332036,37.482275287138826
428,55.89652533715825,37.560800535163835
429,55.90063352632087,37.36455171268563
430,55.8893829284203,37.56385406605978
431,55.73459179494871,37.721155026070754
432,55.77140228141446,37.42527507468262
433,55.70374054290165,37.60985881328426
434,55.9408373934854,37.352573428169876
435,55.71779805250387,37.88632089920382
436,55.79782066506608,37.66729267954994
437,55.86600439494856,37.59900801540581
438,55.79225237825876,37.3178668724781
439,55.94990571766386,37.38095676091688
440,55.75359331902603,37.3710104837021
441,55.61454678334541,37.498804071012664
442,55.81438051639394,37.76846966187005
443,55.767476372065424,37.78586776394415
444,55.894668754597035,37.65985885774163
445,55.88564688189237,37.685084578638616
446,55.73367694843407,37.390674936310404
447,55.85619969250076,37.74566615794105
448,55.756633699164766,37.50812922590582
449,55.79796053140552,37.82259466285581
450,55.62931269012907,37.78838390054869
451,55.80532743719092,37.4944481115261
452,55.92560493165375,37.5463185839529
453,55.81812555958451,37.79136501154999
454,55.71238181743881,37.5220591727119
455,55.795498303484706,37.32231880131807
456,55.895832938198055,37.54181954640252
457,55.757967017360066,37.45265955295085
458,55.64922146473251,37.4012593472254
459,55.81050365236213,37.47593599904848
460,55.80001050876426,37.65651176201779
461,55.67420413583444,37.77426721915116
462,55.691478957058,37.57652517478677
463,55.59225253996388,37.638376636644736
464,55.786546321300015,37.66122791053521
465,55.59573358632384,37.73447059666974
466,55.79470997052426,37.6780237190028
467,55.67289167405955,37.444235688229334
468,55.58485205168095,37.707735550015116
469,55.891923790529354,37.545462994369444
470,55.87705682475612,37.44980798977386
471,55.70359158297585,37.63476481535887
472,55.735972061281686,37.79120040469213
473,55.64493176551963,37.74973818301653
474,55.7761027558509,37.76551342707625
475,55.57302571887128,37.677878999485785
476,55.703894062837435,37.529795294016935
477,55.830830986054444,37.6353762784259
478,55.84253126565298,37.72226735135263
479,55.65097114699042,37.66344513551703
480,55.69221087906357,37.74971173136163
481,55.87394135489653,37.41959138324548
482,55.74997820243544,37.75199433700155
483,55.80612236666457,37.62203855148061
484,55.87477077333983,37.73938024736476
485,55.57613093235777,37.66842377970115
486,55.69488123040731,37.65543277931387
487,55.606201796220866,37.697394155307684
488,55.790927154653076,37.44847842648795
489,55.635865201602954,37.53814766753659
490,55.68944937757974,37.33802713156267
491,55.85831969615543,37.69103605870083
492,55.77940007660647,37.75126390462427
493,55.71868449576587,37.442785665099365
494,55.737212435687425,37.73588397245282
495,55.6338858956294,37.50896853652837
496,55.65858729313757,37.46821120790754
497,55.719660406888444,37.75812463697673
498,55.73436402785863,37.44083155474553
499,55.655272906463274,37.41113446788589
500,55.627489094740234,37.727149936033044
501,55.687647953244884,37.523172983572934
502,55.664636872438514,37.62575938402158
503,55.658837485717896,37.460254335197895
504,55.737810014159116,37.50761328991656
505,55.534548392188924,37.54973862900284
506,55.71657407190839,37.79152683530505
507,55.84628095368697,37.34840579372293
508,55.84859264522954,37.52575798037852
509,55.75459870509071,37.37270656018337
510,55.768634186803716,37.7479411206598
511,55.849587670125615,37.34033426979769
512,55.76313741799744,37.620787926891744
513,55.62064776288671,37.60219353303507
514,55.75981446247369,37.648516981794266
515,55.5880314565511,37.61874549351899
516,55.890702004349876,37.62172406744537
517,55.7798111699382,37.3320351741949
518,55.721529124086395,37.382514915971655
519,55.8470297424121,37.44847137110466
520,55.82349895505293,37.617140133851926
521,55.64562319671824,37.53059399930075
522,55.8527507599013,37.4177616924049
523,55.80804041501105,37.46844374399195
524,55.71014841102356,37.675311657753504
525,55.7592140304242,37.45517577550981
526,55.829999436493765,37.436963218698764
527,55.64464242649016,37.38198384261215
528,55.52837690552852,37.502277151988686
529,55.848752270812874,37.41746399963615
530,55.809475124249225,37.47774433535156
531,55.822360439045944,37.474344744165606
532,55.77278256702756,37.738661510213994
533,55.882481000596215,37.72154887008823
534,55.683433073780414,37.762604227130126
535,55.62492333045852,37.654035007774155
536,55.55895730676737,37.56581515133831
537,55.70976849983121,37.77698535317283
538,55.661034312954605,37.716789060791726
539,55.77797449598871,37.757607856763414
540,55.69834581042926,37.47201374712187
541,55.8482321071892,37.39970617202181
542,55.755060151350285,37.60210124462239
543,55.753047912671285,37.389935885394664
544,55.761747587577126,37.6201073042475
545,55.72340102020374,37.49090823903166
546,55.647278763244906,37.48897642842717
547,55.78491883210285,37.58394758653178
548,55.63196407703908,37.37596078970399
549,55.80720091446104,37.43146149893242
550,55.73894738357888,37.63712991630983
551,55.74006674260332,37.57545235644138
552,55.75757422388987,37.78824696713774
553,55.85042280055017,37.536112616704656
554,55.861547418491824,37.4429696379711
555,55.66994446846124,37.49394261193458
556,55.553596009188546,37.58639947935886
557,55.79576179292233,37.71726884104654
558,55.7103434911086,37.509806337458826
559,55.847127954642325,37.736139952371495
560,55.68790945691587,37.431251270744916
561,55.59100598905064,37.648418093651784
562,55.78955781988917,37.41298016494035
563,55.74739865705695,37.42408372993634
564,55.53775172844651,37.562043335635295
565,55.84758991562693,37.35207330506748
566,55.79348169142775,37.56267811050366
567,55.67018326442297,37.66639972128383
568,55.784927970328546,37.500759423878165
569,55.83037641222546,37.491321758660945
570,55.741885698241774,37.747826147803764
571,55.851354315441064,37.56293139989127
572,55.620957135344696,37.703507547192224
573,55.82163617236375,37.5474971709844
574,55.66615502035395,37.74652972045528
575,55.79849402204175,37.809010864698756
576,55.90615167667419,37.377602684817106
577,55.61200599653311,37.628498643532204
578,55.52865513847761,37.51443023407521
579,55.71677637121035,37.923004973854205
580,55.77947352310441,37.61515084675308
581,55.624664237695825,37.560182197401225
582,55.799427275054754,37.653223308844744
583,55.811331516041996,37.48347470318096
584,55.800085302797015,37.51812401679139
585,55.6375538346383,37.79957554932788
586,55.747756980033124,37.541703715887984
587,55.743089474871915,37.798097014186126
588,55.76648073910022,37.41553165548391
589,55.778499421304545,37.7808976994025
590,55.73641189204351,37.40696190547274
591,55.83410941377399,37.464699832567725
592,55.95151761876003,37.35729071274318
593,55.62107206563887,37.635000194957854
594,55.65320410451119,37.46662403932787
595,55.60654480413698,37.633896957450524
596,55.74180679157727,37.40531445355499
597,55.77446890745106,37.49768629305107
598,55.64633961241216,37.54211730074899
599,55.775452386754594,37.597441376227714
600,55.83071098746999,37.60394335341074
601,55.820572296735946,37.54676077833978
602,55.689578997440194,37.814831606679455
603,55.64621659808014,37.73956376167772
604,55.68318201146471,37.73601049260861
605,55.554209739953066,37.577278952772254
606,55.950761420657365,37.38736042507559
607,55.75322444236433,37.64708232055278
608,55.633066704879745,37.529259236353745
609,55.80076248113843,37.337802341584954
610,55.725566627991604,37.825603782388434
611,55.67157055551326,37.68257613645679
612,55.75732275836449,37.44249315557942
613,55.67432317694112,37.688115933103575
614,55.72915845955768,37.853607020787955
615,55.88184585344087,37.68273776864995
616,55.84134721614791,37.73971244837549
617,55.75395159582257,37.525254636530576
618,55.71449135676882,37.45198267984269
619,55.611850766024396,37.72108426358462
620,55.76114747732844,37.83747956412055
621,55.64967320476492,37.70617949605763
622,55.686714319548294,37.789556914240585
623,55.82523406940045,37.442650421435474
624,55.66028298771582,37.65546124374815
625,55.862294776323154,37.50517979622784
626,55.726678580518616,37.779745849187435
627,55.698045413336345,37.570099007426535
628,55.72264162539769,37.509383960482
629,55.94825486840346,37.36370702406883
630,55.6792107195455,37.54856085515563
631,55.86763356467819,37.46309246774531
632,55.715561925547526,37.595550911683965
633,55.58972597914936,37.64921232847279
634,55.580786246924575,37.63342382253072
635,55.72271031998135,37.49933796239084
636,55.75975209731449,37.56755905025678
637,55.67884348222473,37.81542273982461
638,55.58315242246164,37.685115145261356
639,55.615235435246845,37.55992571094001
640,55.8699086463896,37.56792237477013
641,55.741663110016084,37.82790907889478
642,55.71602629227181,37.650541123565695
643,55.74271445115843,37.8657636278219
644,55.77782344795586,37.370849745803376
645,55.734328723235684,37.64086491042703
646,55.880781282315574,37.68529104157624
647,55.709176924215605,37.53953602769573
648,55.85791728071753,37.5374831073933
649,55.88537957403395,37.386993737301516
650,55.86048632665496,37.684954646677916
651,55.81455483126466,37.809784570725675
652,55.6701006504489,37.63261459163154
653,55.786275287670044,37.34777742968979
654,55.706363393431225,37.80310017418647
655,55.86163380892846,37.42564851401869
656,55.72941587864092,37.582499662118906
657,55.846019030623395,37.333881695924
658,55.62808876559063,37.47890756524381
659,55.81439140520899,37.72119561224
660,55.78157796573993,37.77348349320145
661,55.64762183330484,37.485314401912
662,55.573562170334824,37.6720068247688
663,55.664662723319054,37.452322831277904
664,55.72384591335085,37.60092374329499
665,55.69276599007041,37.48147768954134
666,55.82535003513079,37.513354551224964
667,55.634042651340216,37.78446347910127
668,55.797033310217515,37.62179732063254
669,55.692157080307354,37.379159819917625
670,55.82059437351991,37.49116689180478
671,55.79310164716286,37.51167544466467
672,55.64181671101301,37.55366720707656
673,55.636109637262926,37.56440438911448
674,55.8024108930347,37.39523190634635
675,55.652710354900144,37.695054526725706
676,55.6190755872029,37.63808730787625
677,55.860389402362046,37.69199884881878
678,55.833292142893754,37.41911384039399
679,55.82834755378833,37.50566055400158
680,55.861665918931884,37.6656600542964
681,55.69640661620631,37.76055608614693
682,55.842550621409686,37.69022052294245
683,55.69747191220773,37.526349477722555
684,55.937815841378054,37.53933749202115
685,55.78557895280057,37.34125755577079
686,55.758626250978466,37.67530846002532
687,55.795945773342346,37.69546640627216
688,55.72631229116627,37.73907815920944
689,55.879681200596,37.50086557810833
690,55.65056857166711,37.742168280400044
691,55.77505650316007,37.73932531746939
692,55.6645228725833,37.50304955872619
693,55.83561236448707,37.60701580388922
694,55.92837134237254,37.39872979143584
695,55.7904822545584,37.43351302253811
696,55.76194954709882,37.62187767319426
697,55.83169875165564,37.35953031084773
698,55.708302501496746,37.504879670259285
699,55.7315641967275,37.51280414532635
